id_player,passing_accuracy(%),passes_attempted,passes_completed,crossing_accuracy(%),crosses_attempted,crosses_completed,free_kick_taken,matches_appearance
250193541,77,59,46,23.08,13,3,0,3
250117705,77,57,44,25,4,1,0,3
250097909,77,56,43,0,1,0,0,3
250102417,77,43,33,0,1,0,1,1
250128385,77,41,29,22.23,9,2,0,4
250105681,77,13,10,0,0,0,0,1
250102868,76.75,121,95,18.75,16,3,13,4
250130234,76.75,81,62,18.75,16,3,0,4
1905153,76.67,89,68,45.46,11,5,3,3
250187143,76.67,52,37,16.67,6,1,0,3
250141861,76.67,46,34,0,2,0,0,3
250024795,76.5,16,12,0,1,0,1,2
250145629,76.34,118,91,20,5,1,2,3
250121533,76,139,106,37.5,16,6,0,4
250066886,76,73,55,10,10,1,1,2
250052744,76,63,47,0,0,0,4,2
250073778,76,42,32,0,0,0,3,1
250091187,76,42,31,0,1,0,0,3
250076357,75.75,181,137,22.23,9,2,6,4
250146674,75.67,69,53,0,1,0,0,3
250065419,75.5,165,124,22.23,9,2,6,4
250064274,75.5,63,46,0,3,0,0,4
250127540,75.5,33,24,0,0,0,0,4
250103243,75,114,84,16.67,6,1,8,3
250103562,75,82,59,0,10,0,5,3
250134138,75,75,58,0,5,0,0,3
1905643,75,36,27,0,1,0,2,1
250197958,75,16,12,0,0,0,0,1
250099399,75,12,9,0,0,0,0,1
250116759,75,8,6,0,0,0,0,1
250140936,75,4,3,0,1,0,0,1
250134190,75,4,3,0,0,0,0,1
250085475,74.75,145,110,0,0,0,6,4
250121017,74.67,161,118,0,0,0,0,3
250097638,74.67,72,56,33.34,6,2,0,3
250181460,74.67,21,16,0,0,0,0,3
250099867,74.5,85,63,0,0,0,3,2
250003318,74.5,39,29,66.67,3,2,0,2
250102308,74,104,90,0,2,0,2,4
250115192,74,81,63,0,2,0,3,4
250061361,74,36,26,0,0,0,0,3
250142271,73.75,68,51,16.67,12,2,2,4
250096954,73.75,54,40,0,1,0,0,4
250162177,73.67,45,34,25,4,1,0,3
250124222,73.67,36,26,50,2,1,0,3
250013022,73.5,102,77,28.58,7,2,1,4
250167977,73.5,101,78,0,1,0,1,4
250113993,73.34,46,34,100,1,1,1,3
250105927,73.25,75,56,50,2,1,0,4
250117406,73.25,36,28,25,4,1,1,4
250200231,73,51,39,33.34,6,2,0,4
250196543,73,25,17,0,1,0,0,4
250080570,73,17,12,50,2,1,1,2
250123304,72.75,119,85,0,0,0,8,4
250066131,72.67,93,68,0,0,0,13,3
250106148,72.5,104,76,50,8,4,1,4
250002096,72.34,51,37,0,0,0,0,3
250187238,72.34,39,29,0,0,0,0,3
250125538,72,114,82,28.58,7,2,2,4
250171278,72,100,71,0,0,0,11,3
250102035,71.75,67,53,0,0,0,0,4
250177886,71.67,57,41,40,5,2,4,3
250079383,71.67,28,20,50,2,1,0,3
250079670,71.5,52,41,57.15,7,4,1,2
250129175,71.5,29,20,0,1,0,0,4
250171301,71,41,29,0,0,0,0,3
250132309,71,20,15,25,4,1,0,2
250116699,71,7,5,0,0,0,0,1
250043066,70.67,104,77,0,1,0,6,3
250023009,70.67,73,52,33.34,3,1,0,3
250026229,70.5,59,44,0,0,0,6,2
1903428,70.5,42,30,0,1,0,0,2
250005343,70,117,82,0,1,0,0,4
250163400,70,56,40,33.34,6,2,0,4
250007631,70,54,38,0,0,0,3,1
250138250,70,37,26,0,0,0,2,1
250138928,69.5,132,121,0,0,0,3,4
250112186,69.34,26,18,0,1,0,0,3
250200298,69.34,19,15,0,1,0,0,3
250112880,68.67,103,74,27.28,11,3,5,3
250156235,68.67,20,14,0,0,0,0,3
250081223,68.25,85,57,100,1,1,1,4
250006714,68,105,71,0,0,0,21,3
250056566,68,90,82,0,1,0,0,4
250086263,68,76,56,40,5,2,2,3
250106649,68,74,58,20,5,1,0,3
250163731,68,48,40,66.67,3,2,1,2
250116067,68,29,20,0,4,0,0,2
250032786,67.5,175,158,0,0,0,4,4
250123428,67.5,9,6,0,1,0,0,2
103806,67,15,10,0,0,0,0,1
250077644,67,6,4,0,0,0,0,1
250177597,67,6,4,0,0,0,0,1
250197801,67,3,2,0,0,0,0,1
250164781,67,3,2,0,0,0,0,1
